id,kode_desa,nama_desa,kode_kecamatan_id
1103122022,1103122022,Bintah,110312
1103122023,1103122023,Seuneubok Pidie,110312
1103122024,1103122024,Blang Andam,110312
1103122025,1103122025,Matang Nibong,110312
1103122026,1103122026,Lueng Sa,110312
1103132001,1103132001,Seuneubok Bayu,110313
1103132002,1103132002,Alue Ie Itam,110313
1103132003,1103132003,Blang Nisan,110313
1103132004,1103132004,Bandar Baro,110313
1103132005,1103132005,Alue Patong,110313
1103132006,1103132006,Alue Ie Mirah,110313
1103132007,1103132007,Suka Makmur,110313
1103132008,1103132008,Jambo Balee,110313
1103132009,1103132009,Jambo Lubok,110313
1103132010,1103132010,Seuneubok Cina,110313
1103132011,1103132011,Pelita Sagop Jaya,110313
1103132012,1103132012,Perkebunan Julok Rayeuk Selatan,110313
1103132013,1103132013,Perkebunan Julok Rayeuk Utara,110313
1103142001,1103142001,Seuneubok Buloh,110314
1103142002,1103142002,Seuneubok Baro,110314
1103142003,1103142003,Seuneubok Meureudu,110314
1103142004,1103142004,Seuneubok Teupin Panah,110314
1103142005,1103142005,Teupin Panah,110314
1103142006,1103142006,Gampong Keumuneng,110314
1103142007,1103142007,Keude Keumuneng,110314
1103142008,1103142008,Keumuneng Lhok,110314
1103142009,1103142009,Paya Awee,110314
1103142010,1103142010,Paya Gaboh,110314
1103142011,1103142011,Padang Kasah,110314
1103142012,1103142012,Buket Teukuh,110314
1103142013,1103142013,Buket Pu'uk,110314
1103142014,1103142014,Blang Minjei,110314
1103142015,1103142015,Alue Kumbang A,110314
1103142016,1103142016,Alue Kumbang M,110314
1103142017,1103142017,Alue Lhok,110314
1103142018,1103142018,Seuneubok Buya,110314
1103142019,1103142019,Seuneubok Drien,110314
1103142020,1103142020,Bantayan Barat,110314
1103142021,1103142021,Blang Guci,110314
1103142022,1103142022,Buket Rumiya,110314
1103142023,1103142023,Seuneubok Punti,110314
1103142024,1103142024,Seuneubok Jalan,110314
1103142025,1103142025,Seuneubok Dalam,110314
1103152001,1103152001,Jalan Dua,110315
1103152002,1103152002,Jambo Reuhat,110315
1103152003,1103152003,Seuneubok Benteng,110315
1103152004,1103152004,Seuneubok Pango,110315
1103152005,1103152005,Seuneubok Simpang,110315
1103152006,1103152006,Seuneubok Kandang,110315
1103152007,1103152007,Ulee Jalan,110315
1103152008,1103152008,Uram Jalan,110315
1103152009,1103152009,Seuneubok Bayu,110315
1103152010,1103152010,Blang Rambong,110315
1103152011,1103152011,Buket Drien,110315
1103152012,1103152012,Panton Rayeuk A,110315
1103152013,1103152013,Panton Rayeuk B,110315
1103152014,1103152014,Panton Rayeuk M,110315
1103152015,1103152015,Panton Rayeuk T,110315
1103152016,1103152016,Paya Laman,110315
1103162001,1103162001,Gampong Keude,110316
1103162002,1103162002,Meunasah Krueng,110316
1103162003,1103162003,Kuta Baro,110316
1103162004,1103162004,Alue Batee,110316
1103162005,1103162005,Matang Rayeuk,110316
1103162006,1103162006,Paya Bili Dua,110316
1103162007,1103162007,Alue Ie Itam,110316
